item_id,timestamp,target,category,price,is_promotion,is_holiday,holiday_name,is_weekend,is_month_start,is_month_end,day_of_week,day_of_month,day_of_year,week_of_year,month,quarter,year
SKU_0044,2024-11-08,531.18,SEASONAL,97.69,0,0,,0,0,0,4,8,313,45,11,4,2024
SKU_0044,2024-11-09,529.89,SEASONAL,97.44,0,0,,1,0,0,5,9,314,45,11,4,2024
SKU_0044,2024-11-10,567.9,SEASONAL,97.85,0,0,,1,0,0,6,10,315,45,11,4,2024
SKU_0044,2024-11-11,518.09,SEASONAL,98.16,0,0,,0,0,0,0,11,316,46,11,4,2024
SKU_0044,2024-11-12,612.49,SEASONAL,98.48,0,0,,0,0,0,1,12,317,46,11,4,2024
SKU_0044,2024-11-13,532.05,SEASONAL,97.58,0,0,,0,0,0,2,13,318,46,11,4,2024
SKU_0044,2024-11-14,533.96,SEASONAL,97.08,0,0,,0,0,0,3,14,319,46,11,4,2024
SKU_0044,2024-11-15,325.69,SEASONAL,98.26,0,0,,0,0,0,4,15,320,46,11,4,2024
SKU_0044,2024-11-16,333.67,SEASONAL,97.52,0,0,,1,0,0,5,16,321,46,11,4,2024
SKU_0044,2024-11-17,302.34,SEASONAL,98.26,0,0,,1,0,0,6,17,322,46,11,4,2024
SKU_0044,2024-11-18,489.26,SEASONAL,98.33,0,0,,0,0,0,0,18,323,47,11,4,2024
SKU_0044,2024-11-19,420.11,SEASONAL,98.66,0,0,,0,0,0,1,19,324,47,11,4,2024
SKU_0044,2024-11-20,704.13,SEASONAL,98.61,0,1,black_friday,0,0,0,2,20,325,47,11,4,2024
SKU_0044,2024-11-21,651.71,SEASONAL,98.18,0,1,black_friday,0,0,0,3,21,326,47,11,4,2024
SKU_0044,2024-11-22,722.13,SEASONAL,98.5,0,1,black_friday,0,0,0,4,22,327,47,11,4,2024
SKU_0044,2024-11-23,492.45,SEASONAL,98.48,0,1,black_friday,1,0,0,5,23,328,47,11,4,2024
SKU_0044,2024-11-24,541.41,SEASONAL,97.02,0,1,black_friday,1,0,0,6,24,329,47,11,4,2024
SKU_0044,2024-11-25,601.54,SEASONAL,98.03,0,1,black_friday,0,0,1,0,25,330,48,11,4,2024
SKU_0044,2024-11-26,811.35,SEASONAL,97.61,0,1,black_friday,0,0,1,1,26,331,48,11,4,2024
SKU_0044,2024-11-27,745.34,SEASONAL,98.51,0,1,black_friday,0,0,1,2,27,332,48,11,4,2024
SKU_0044,2024-11-28,688.27,SEASONAL,97.51,0,1,black_friday,0,0,1,3,28,333,48,11,4,2024
SKU_0044,2024-11-29,613.3,SEASONAL,98.53,0,1,black_friday,0,0,1,4,29,334,48,11,4,2024
SKU_0044,2024-11-30,498.68,SEASONAL,97.43,0,1,black_friday,1,0,1,5,30,335,48,11,4,2024
SKU_0045,2024-01-01,361.63,GROCERY,99.94,0,0,,0,1,0,0,1,1,1,1,1,2024
SKU_0045,2024-01-02,601.98,GROCERY,100.51,0,0,,0,1,0,1,2,2,1,1,1,2024
SKU_0045,2024-01-03,565.54,GROCERY,99.96,0,0,,0,1,0,2,3,3,1,1,1,2024
SKU_0045,2024-01-04,562.14,GROCERY,99.99,0,0,,0,1,0,3,4,4,1,1,1,2024
SKU_0045,2024-01-05,374.72,GROCERY,100.43,0,0,,0,1,0,4,5,5,1,1,1,2024
SKU_0045,2024-01-06,490.95,GROCERY,100.54,0,0,,1,0,0,5,6,6,1,1,1,2024
SKU_0045,2024-01-07,361.81,GROCERY,99.97,0,0,,1,0,0,6,7,7,1,1,1,2024
SKU_0045,2024-01-08,516.72,GROCERY,99.83,0,0,,0,0,0,0,8,8,2,1,1,2024
SKU_0045,2024-01-09,522.26,GROCERY,99.68,0,0,,0,0,0,1,9,9,2,1,1,2024
SKU_0045,2024-01-10,418.94,GROCERY,100.19,0,0,,0,0,0,2,10,10,2,1,1,2024
SKU_0045,2024-01-11,513.85,GROCERY,100.18,0,0,,0,0,0,3,11,11,2,1,1,2024
SKU_0045,2024-01-12,324.89,GROCERY,100.83,0,0,,0,0,0,4,12,12,2,1,1,2024
SKU_0045,2024-01-13,334.65,GROCERY,100.11,0,0,,1,0,0,5,13,13,2,1,1,2024
SKU_0045,2024-01-14,410.07,GROCERY,99.71,0,0,,1,0,0,6,14,14,2,1,1,2024
SKU_0045,2024-01-15,596.43,GROCERY,78.91,1,0,,0,0,0,0,15,15,3,1,1,2024
SKU_0045,2024-01-16,545.7,GROCERY,99.27,0,0,,0,0,0,1,16,16,3,1,1,2024
SKU_0045,2024-01-17,505.19,GROCERY,99.73,0,0,,0,0,0,2,17,17,3,1,1,2024
SKU_0045,2024-01-18,493.86,GROCERY,100.28,0,0,,0,0,0,3,18,18,3,1,1,2024
SKU_0045,2024-01-19,350.94,GROCERY,99.79,0,0,,0,0,0,4,19,19,3,1,1,2024
SKU_0045,2024-01-20,329.38,GROCERY,99.07,0,0,,1,0,0,5,20,20,3,1,1,2024
SKU_0045,2024-01-21,425.24,GROCERY,100.47,0,0,,1,0,0,6,21,21,3,1,1,2024
SKU_0045,2024-01-22,320.1,GROCERY,100.86,0,0,,0,0,0,0,22,22,4,1,1,2024
SKU_0045,2024-01-23,459.84,GROCERY,99.16,0,0,,0,0,0,1,23,23,4,1,1,2024
SKU_0045,2024-01-24,727.12,GROCERY,79.57,1,0,,0,0,0,2,24,24,4,1,1,2024
SKU_0045,2024-01-25,576.44,GROCERY,100.05,0,0,,0,0,1,3,25,25,4,1,1,2024
SKU_0045,2024-01-26,427.61,GROCERY,100.08,0,0,,0,0,1,4,26,26,4,1,1,2024
SKU_0045,2024-01-27,302.19,GROCERY,100.2,0,0,,1,0,1,5,27,27,4,1,1,2024
SKU_0045,2024-01-28,373.91,GROCERY,99.71,0,0,,1,0,1,6,28,28,4,1,1,2024
SKU_0045,2024-01-29,409.97,GROCERY,99.62,0,0,,0,0,1,0,29,29,5,1,1,2024
SKU_0045,2024-01-30,521.3,GROCERY,99.77,0,0,,0,0,1,1,30,30,5,1,1,2024
SKU_0045,2024-01-31,682.51,GROCERY,100.54,0,0,,0,0,1,2,31,31,5,1,1,2024
SKU_0045,2024-02-01,563.18,GROCERY,99.09,0,0,,0,1,0,3,1,32,5,2,1,2024
SKU_0045,2024-02-02,552.03,GROCERY,99.92,0,0,,0,1,0,4,2,33,5,2,1,2024
SKU_0045,2024-02-03,432.32,GROCERY,99.39,0,0,,1,1,0,5,3,34,5,2,1,2024
SKU_0045,2024-02-04,384.7,GROCERY,100.3,0,0,,1,1,0,6,4,35,5,2,1,2024
SKU_0045,2024-02-05,525.68,GROCERY,100.78,0,0,,0,1,0,0,5,36,6,2,1,2024
SKU_0045,2024-02-06,658.4,GROCERY,99.65,0,0,,0,0,0,1,6,37,6,2,1,2024
SKU_0045,2024-02-07,726.26,GROCERY,99.93,0,0,,0,0,0,2,7,38,6,2,1,2024
SKU_0045,2024-02-08,743.46,GROCERY,79.75,1,0,,0,0,0,3,8,39,6,2,1,2024
SKU_0045,2024-02-09,528.79,GROCERY,100.25,0,0,,0,0,0,4,9,40,6,2,1,2024
SKU_0045,2024-02-10,584.69,GROCERY,99.72,0,1,valentines,1,0,0,5,10,41,6,2,1,2024
SKU_0045,2024-02-11,542.62,GROCERY,100.18,0,1,valentines,1,0,0,6,11,42,6,2,1,2024
SKU_0045,2024-02-12,772.4,GROCERY,99.84,0,1,valentines,0,0,0,0,12,43,7,2,1,2024
SKU_0045,2024-02-13,781.83,GROCERY,99.53,0,1,valentines,0,0,0,1,13,44,7,2,1,2024
SKU_0045,2024-02-14,836.45,GROCERY,99.83,0,1,valentines,0,0,0,2,14,45,7,2,1,2024
SKU_0045,2024-02-15,862.31,GROCERY,80.45,1,0,,0,0,0,3,15,46,7,2,1,2024
SKU_0045,2024-02-16,312.4,GROCERY,99.4,0,0,,0,0,0,4,16,47,7,2,1,2024
SKU_0045,2024-02-17,558.18,GROCERY,79.47,1,0,,1,0,0,5,17,48,7,2,1,2024
SKU_0045,2024-02-18,449.07,GROCERY,100.51,0,0,,1,0,0,6,18,49,7,2,1,2024
SKU_0045,2024-02-19,599.39,GROCERY,100.2,0,0,,0,0,0,0,19,50,8,2,1,2024
SKU_0045,2024-02-20,572.91,GROCERY,99.28,0,0,,0,0,0,1,20,51,8,2,1,2024
SKU_0045,2024-02-21,580.27,GROCERY,99.9,0,0,,0,0,0,2,21,52,8,2,1,2024
SKU_0045,2024-02-22,498.79,GROCERY,100.64,0,0,,0,0,0,3,22,53,8,2,1,2024
SKU_0045,2024-02-23,308.37,GROCERY,100.16,0,0,,0,0,0,4,23,54,8,2,1,2024
SKU_0045,2024-02-24,404.76,GROCERY,100.36,0,0,,1,0,0,5,24,55,8,2,1,2024
SKU_0045,2024-02-25,332.59,GROCERY,100.49,0,0,,1,0,1,6,25,56,8,2,1,2024
SKU_0045,2024-02-26,497.72,GROCERY,99.49,0,0,,0,0,1,0,26,57,9,2,1,2024
SKU_0045,2024-02-27,648.63,GROCERY,99.65,0,0,,0,0,1,1,27,58,9,2,1,2024
SKU_0045,2024-02-28,684.29,GROCERY,100.15,0,0,,0,0,1,2,28,59,9,2,1,2024
SKU_0045,2024-02-29,685.43,GROCERY,99.82,0,0,,0,0,1,3,29,60,9,2,1,2024
SKU_0045,2024-03-01,560.29,GROCERY,100.36,0,0,,0,1,0,4,1,61,9,3,1,2024
SKU_0045,2024-03-02,437.4,GROCERY,99.96,0,0,,1,1,0,5,2,62,9,3,1,2024
SKU_0045,2024-03-03,504.58,GROCERY,100.47,0,0,,1,1,0,6,3,63,9,3,1,2024
SKU_0045,2024-03-04,801.52,GROCERY,99.52,0,0,,0,1,0,0,4,64,10,3,1,2024
SKU_0045,2024-03-05,878.89,GROCERY,99.74,0,0,,0,1,0,1,5,65,10,3,1,2024
SKU_0045,2024-03-06,760.77,GROCERY,100.6,0,0,,0,0,0,2,6,66,10,3,1,2024
SKU_0045,2024-03-07,667.04,GROCERY,99.82,0,0,,0,0,0,3,7,67,10,3,1,2024
SKU_0045,2024-03-08,557.89,GROCERY,99.97,0,0,,0,0,0,4,8,68,10,3,1,2024
SKU_0045,2024-03-09,512.75,GROCERY,99.83,0,0,,1,0,0,5,9,69,10,3,1,2024
SKU_0045,2024-03-10,717.72,GROCERY,79.51,1,0,,1,0,0,6,10,70,10,3,1,2024
SKU_0045,2024-03-11,673.25,GROCERY,99.37,0,0,,0,0,0,0,11,71,11,3,1,2024
SKU_0045,2024-03-12,1264.4,GROCERY,79.67,1,0,,0,0,0,1,12,72,11,3,1,2024
SKU_0045,2024-03-13,819.49,GROCERY,99.95,0,0,,0,0,0,2,13,73,11,3,1,2024
SKU_0045,2024-03-14,786.66,GROCERY,100.28,0,0,,0,0,0,3,14,74,11,3,1,2024
SKU_0045,2024-03-15,501.38,GROCERY,100.05,0,0,,0,0,0,4,15,75,11,3,1,2024
SKU_0045,2024-03-16,727.12,GROCERY,79.69,1,0,,1,0,0,5,16,76,11,3,1,2024
SKU_0045,2024-03-17,444.48,GROCERY,100.48,0,0,,1,0,0,6,17,77,11,3,1,2024
SKU_0045,2024-03-18,621.31,GROCERY,100.7,0,0,,0,0,0,0,18,78,12,3,1,2024
SKU_0045,2024-03-19,610.85,GROCERY,99.36,0,0,,0,0,0,1,19,79,12,3,1,2024
SKU_0045,2024-03-20,1252.16,GROCERY,80.14,1,0,,0,0,0,2,20,80,12,3,1,2024
SKU_0045,2024-03-21,675.21,GROCERY,99.85,0,0,,0,0,0,3,21,81,12,3,1,2024
SKU_0045,2024-03-22,577.87,GROCERY,100.36,0,0,,0,0,0,4,22,82,12,3,1,2024
SKU_0045,2024-03-23,433.31,GROCERY,99.98,0,0,,1,0,0,5,23,83,12,3,1,2024
SKU_0045,2024-03-24,597.18,GROCERY,100.02,0,0,,1,0,0,6,24,84,12,3,1,2024
SKU_0045,2024-03-25,623.19,GROCERY,99.0,0,0,,0,0,1,0,25,85,13,3,1,2024
SKU_0045,2024-03-26,776.51,GROCERY,100.63,0,0,,0,0,1,1,26,86,13,3,1,2024
SKU_0045,2024-03-27,791.02,GROCERY,101.09,0,0,,0,0,1,2,27,87,13,3,1,2024
SKU_0045,2024-03-28,759.76,GROCERY,100.18,0,0,,0,0,1,3,28,88,13,3,1,2024
SKU_0045,2024-03-29,523.28,GROCERY,100.0,0,0,,0,0,1,4,29,89,13,3,1,2024
SKU_0045,2024-03-30,614.01,GROCERY,99.62,0,0,,1,0,1,5,30,90,13,3,1,2024
SKU_0045,2024-03-31,640.62,GROCERY,99.94,0,0,,1,0,1,6,31,91,13,3,1,2024
SKU_0045,2024-04-01,819.49,GROCERY,99.29,0,0,,0,1,0,0,1,92,14,4,2,2024
SKU_0045,2024-04-02,974.95,GROCERY,100.32,0,0,,0,1,0,1,2,93,14,4,2,2024
SKU_0045,2024-04-03,943.32,GROCERY,100.41,0,0,,0,1,0,2,3,94,14,4,2,2024
SKU_0045,2024-04-04,970.08,GROCERY,100.24,0,0,,0,1,0,3,4,95,14,4,2,2024
SKU_0045,2024-04-05,749.67,GROCERY,99.59,0,0,,0,1,0,4,5,96,14,4,2,2024
SKU_0045,2024-04-06,631.47,GROCERY,100.37,0,0,,1,0,0,5,6,97,14,4,2,2024
SKU_0045,2024-04-07,1013.92,GROCERY,79.24,1,0,,1,0,0,6,7,98,14,4,2,2024
SKU_0045,2024-04-08,856.14,GROCERY,98.91,0,0,,0,0,0,0,8,99,15,4,2,2024
SKU_0045,2024-04-09,1055.37,GROCERY,99.71,0,0,,0,0,0,1,9,100,15,4,2,2024
SKU_0045,2024-04-10,1090.2,GROCERY,99.79,0,0,,0,0,0,2,10,101,15,4,2,2024
SKU_0045,2024-04-11,978.28,GROCERY,100.24,0,0,,0,0,0,3,11,102,15,4,2,2024
SKU_0045,2024-04-12,1220.28,GROCERY,79.78,1,0,,0,0,0,4,12,103,15,4,2,2024
SKU_0045,2024-04-13,550.72,GROCERY,99.55,0,0,,1,0,0,5,13,104,15,4,2,2024
SKU_0045,2024-04-14,581.17,GROCERY,99.81,0,0,,1,0,0,6,14,105,15,4,2,2024
SKU_0045,2024-04-15,679.51,GROCERY,99.95,0,0,,0,0,0,0,15,106,16,4,2,2024
SKU_0045,2024-04-16,835.75,GROCERY,100.37,0,0,,0,0,0,1,16,107,16,4,2,2024
SKU_0045,2024-04-17,947.1,GROCERY,99.6,0,0,,0,0,0,2,17,108,16,4,2,2024
SKU_0045,2024-04-18,767.15,GROCERY,100.37,0,0,,0,0,0,3,18,109,16,4,2,2024
SKU_0045,2024-04-19,644.51,GROCERY,100.42,0,0,,0,0,0,4,19,110,16,4,2,2024
SKU_0045,2024-04-20,476.47,GROCERY,100.05,0,0,,1,0,0,5,20,111,16,4,2,2024
SKU_0045,2024-04-21,664.79,GROCERY,100.31,0,0,,1,0,0,6,21,112,16,4,2,2024
SKU_0045,2024-04-22,746.68,GROCERY,99.5,0,0,,0,0,0,0,22,113,17,4,2,2024
SKU_0045,2024-04-23,785.67,GROCERY,100.61,0,0,,0,0,0,1,23,114,17,4,2,2024
SKU_0045,2024-04-24,859.25,GROCERY,99.73,0,0,,0,0,0,2,24,115,17,4,2,2024
SKU_0045,2024-04-25,736.78,GROCERY,99.02,0,0,,0,0,1,3,25,116,17,4,2,2024
SKU_0045,2024-04-26,613.22,GROCERY,100.38,0,0,,0,0,1,4,26,117,17,4,2,2024
SKU_0045,2024-04-27,534.66,GROCERY,99.46,0,0,,1,0,1,5,27,118,17,4,2,2024
SKU_0045,2024-04-28,596.05,GROCERY,100.52,0,0,,1,0,1,6,28,119,17,4,2,2024
SKU_0045,2024-04-29,792.55,GROCERY,99.77,0,0,,0,0,1,0,29,120,18,4,2,2024
SKU_0045,2024-04-30,989.37,GROCERY,99.06,0,0,,0,0,1,1,30,121,18,4,2,2024
SKU_0045,2024-05-01,1024.4,GROCERY,99.27,0,0,,0,1,0,2,1,122,18,5,2,2024
SKU_0045,2024-05-02,1012.74,GROCERY,100.85,0,0,,0,1,0,3,2,123,18,5,2,2024
SKU_0045,2024-05-03,808.54,GROCERY,99.09,0,0,,0,1,0,4,3,124,18,5,2,2024
SKU_0045,2024-05-04,840.59,GROCERY,100.3,0,0,,1,1,0,5,4,125,18,5,2,2024
SKU_0045,2024-05-05,766.26,GROCERY,100.16,0,0,,1,1,0,6,5,126,18,5,2,2024
SKU_0045,2024-05-06,923.61,GROCERY,99.82,0,0,,0,0,0,0,6,127,19,5,2,2024
SKU_0045,2024-05-07,1125.95,GROCERY,98.88,0,0,,0,0,0,1,7,128,19,5,2,2024
SKU_0045,2024-05-08,1200.43,GROCERY,99.98,0,0,,0,0,0,2,8,129,19,5,2,2024
SKU_0045,2024-05-09,1050.59,GROCERY,99.96,0,0,,0,0,0,3,9,130,19,5,2,2024
SKU_0045,2024-05-10,769.59,GROCERY,100.02,0,0,,0,0,0,4,10,131,19,5,2,2024
SKU_0045,2024-05-11,804.1,GROCERY,99.43,0,0,,1,0,0,5,11,132,19,5,2,2024
SKU_0045,2024-05-12,753.04,GROCERY,99.44,0,0,,1,0,0,6,12,133,19,5,2,2024
SKU_0045,2024-05-13,860.83,GROCERY,100.04,0,0,,0,0,0,0,13,134,20,5,2,2024
SKU_0045,2024-05-14,1099.79,GROCERY,100.16,0,0,,0,0,0,1,14,135,20,5,2,2024
SKU_0045,2024-05-15,1129.9,GROCERY,99.99,0,0,,0,0,0,2,15,136,20,5,2,2024
SKU_0045,2024-05-16,1006.06,GROCERY,99.98,0,0,,0,0,0,3,16,137,20,5,2,2024
SKU_0045,2024-05-17,692.97,GROCERY,99.65,0,0,,0,0,0,4,17,138,20,5,2,2024
SKU_0045,2024-05-18,571.69,GROCERY,99.43,0,0,,1,0,0,5,18,139,20,5,2,2024
SKU_0045,2024-05-19,611.71,GROCERY,99.27,0,0,,1,0,0,6,19,140,20,5,2,2024
SKU_0045,2024-05-20,753.09,GROCERY,100.32,0,0,,0,0,0,0,20,141,21,5,2,2024
SKU_0045,2024-05-21,873.17,GROCERY,100.49,0,0,,0,0,0,1,21,142,21,5,2,2024
SKU_0045,2024-05-22,1040.9,GROCERY,99.12,0,0,,0,0,0,2,22,143,21,5,2,2024
SKU_0045,2024-05-23,922.74,GROCERY,99.65,0,0,,0,0,0,3,23,144,21,5,2,2024
SKU_0045,2024-05-24,621.79,GROCERY,99.83,0,0,,0,0,0,4,24,145,21,5,2,2024
SKU_0045,2024-05-25,502.18,GROCERY,99.48,0,0,,1,0,1,5,25,146,21,5,2,2024
SKU_0045,2024-05-26,591.45,GROCERY,100.03,0,0,,1,0,1,6,26,147,21,5,2,2024
SKU_0045,2024-05-27,788.09,GROCERY,99.41,0,0,,0,0,1,0,27,148,22,5,2,2024
SKU_0045,2024-05-28,1108.33,GROCERY,100.04,0,0,,0,0,1,1,28,149,22,5,2,2024
SKU_0045,2024-05-29,1142.54,GROCERY,99.61,0,0,,0,0,1,2,29,150,22,5,2,2024
SKU_0045,2024-05-30,1331.86,GROCERY,80.18,1,0,,0,0,1,3,30,151,22,5,2,2024
SKU_0045,2024-05-31,970.11,GROCERY,100.05,0,0,,0,0,1,4,31,152,22,5,2,2024
SKU_0045,2024-06-01,792.07,GROCERY,98.7,0,0,,1,1,0,5,1,153,22,6,2,2024
SKU_0045,2024-06-02,1224.73,GROCERY,79.96,1,0,,1,1,0,6,2,154,22,6,2,2024
SKU_0045,2024-06-03,983.38,GROCERY,99.98,0,0,,0,1,0,0,3,155,23,6,2,2024
SKU_0045,2024-06-04,1281.4,GROCERY,100.25,0,0,,0,1,0,1,4,156,23,6,2,2024
SKU_0045,2024-06-05,1382.68,GROCERY,99.96,0,0,,0,1,0,2,5,157,23,6,2,2024
SKU_0045,2024-06-06,1131.51,GROCERY,99.95,0,0,,0,0,0,3,6,158,23,6,2,2024
SKU_0045,2024-06-07,1530.79,GROCERY,79.0,1,0,,0,0,0,4,7,159,23,6,2,2024
SKU_0045,2024-06-08,802.76,GROCERY,99.48,0,0,,1,0,0,5,8,160,23,6,2,2024
SKU_0045,2024-06-09,863.12,GROCERY,99.84,0,0,,1,0,0,6,9,161,23,6,2,2024
SKU_0045,2024-06-10,1023.62,GROCERY,100.46,0,0,,0,0,0,0,10,162,24,6,2,2024
SKU_0045,2024-06-11,1267.69,GROCERY,99.68,0,0,,0,0,0,1,11,163,24,6,2,2024
SKU_0045,2024-06-12,1246.03,GROCERY,100.44,0,0,,0,0,0,2,12,164,24,6,2,2024
SKU_0045,2024-06-13,1528.69,GROCERY,79.72,1,0,,0,0,0,3,13,165,24,6,2,2024
SKU_0045,2024-06-14,829.52,GROCERY,99.96,0,0,,0,0,0,4,14,166,24,6,2,2024
SKU_0045,2024-06-15,742.8,GROCERY,100.07,0,0,,1,0,0,5,15,167,24,6,2,2024
SKU_0045,2024-06-16,837.19,GROCERY,100.02,0,0,,1,0,0,6,16,168,24,6,2,2024
SKU_0045,2024-06-17,845.55,GROCERY,100.25,0,0,,0,0,0,0,17,169,25,6,2,2024
SKU_0045,2024-06-18,989.04,GROCERY,100.78,0,0,,0,0,0,1,18,170,25,6,2,2024
SKU_0045,2024-06-19,982.25,GROCERY,100.02,0,0,,0,0,0,2,19,171,25,6,2,2024
SKU_0045,2024-06-20,980.17,GROCERY,100.12,0,0,,0,0,0,3,20,172,25,6,2,2024
SKU_0045,2024-06-21,771.27,GROCERY,100.48,0,0,,0,0,0,4,21,173,25,6,2,2024
SKU_0045,2024-06-22,755.14,GROCERY,99.39,0,0,,1,0,0,5,22,174,25,6,2,2024
SKU_0045,2024-06-23,708.28,GROCERY,99.86,0,0,,1,0,0,6,23,175,25,6,2,2024
SKU_0045,2024-06-24,844.29,GROCERY,100.24,0,0,,0,0,0,0,24,176,26,6,2,2024
SKU_0045,2024-06-25,1280.89,GROCERY,80.43,1,0,,0,0,1,1,25,177,26,6,2,2024
SKU_0045,2024-06-26,1018.98,GROCERY,99.95,0,0,,0,0,1,2,26,178,26,6,2,2024
SKU_0045,2024-06-27,945.82,GROCERY,100.37,0,0,,0,0,1,3,27,179,26,6,2,2024
SKU_0045,2024-06-28,688.92,GROCERY,99.45,0,0,,0,0,1,4,28,180,26,6,2,2024
SKU_0045,2024-06-29,604.07,GROCERY,100.61,0,0,,1,0,1,5,29,181,26,6,2,2024
SKU_0045,2024-06-30,739.06,GROCERY,99.49,0,0,,1,0,1,6,30,182,26,6,2,2024
SKU_0045,2024-07-01,953.56,GROCERY,99.68,0,0,,0,1,0,0,1,183,27,7,3,2024
SKU_0045,2024-07-02,1025.34,GROCERY,99.94,0,0,,0,1,0,1,2,184,27,7,3,2024
SKU_0045,2024-07-03,1260.6,GROCERY,99.82,0,0,,0,1,0,2,3,185,27,7,3,2024
SKU_0045,2024-07-04,1314.92,GROCERY,100.61,0,1,july_4th,0,1,0,3,4,186,27,7,3,2024
SKU_0045,2024-07-05,1418.32,GROCERY,79.9,1,0,,0,1,0,4,5,187,27,7,3,2024
SKU_0045,2024-07-06,691.69,GROCERY,99.94,0,0,,1,0,0,5,6,188,27,7,3,2024
SKU_0045,2024-07-07,808.77,GROCERY,100.03,0,0,,1,0,0,6,7,189,27,7,3,2024
SKU_0045,2024-07-08,1176.98,GROCERY,100.08,0,0,,0,0,0,0,8,190,28,7,3,2024
SKU_0045,2024-07-09,1303.25,GROCERY,99.63,0,0,,0,0,0,1,9,191,28,7,3,2024
SKU_0045,2024-07-10,1418.51,GROCERY,100.13,0,0,,0,0,0,2,10,192,28,7,3,2024
SKU_0045,2024-07-11,1198.68,GROCERY,99.54,0,0,,0,0,0,3,11,193,28,7,3,2024
SKU_0045,2024-07-12,906.18,GROCERY,99.59,0,0,,0,0,0,4,12,194,28,7,3,2024
SKU_0045,2024-07-13,651.31,GROCERY,100.64,0,0,,1,0,0,5,13,195,28,7,3,2024
SKU_0045,2024-07-14,750.77,GROCERY,99.26,0,0,,1,0,0,6,14,196,28,7,3,2024
SKU_0045,2024-07-15,877.15,GROCERY,99.57,0,0,,0,0,0,0,15,197,29,7,3,2024
SKU_0045,2024-07-16,946.67,GROCERY,100.43,0,0,,0,0,0,1,16,198,29,7,3,2024
SKU_0045,2024-07-17,921.37,GROCERY,99.93,0,0,,0,0,0,2,17,199,29,7,3,2024
SKU_0045,2024-07-18,889.67,GROCERY,99.96,0,0,,0,0,0,3,18,200,29,7,3,2024
SKU_0045,2024-07-19,803.21,GROCERY,99.61,0,0,,0,0,0,4,19,201,29,7,3,2024
SKU_0045,2024-07-20,552.9,GROCERY,99.39,0,0,,1,0,0,5,20,202,29,7,3,2024
SKU_0045,2024-07-21,634.46,GROCERY,100.54,0,0,,1,0,0,6,21,203,29,7,3,2024
SKU_0045,2024-07-22,718.12,GROCERY,100.54,0,0,,0,0,0,0,22,204,30,7,3,2024
SKU_0045,2024-07-23,1195.79,GROCERY,81.11,1,0,,0,0,0,1,23,205,30,7,3,2024
SKU_0045,2024-07-24,828.63,GROCERY,100.91,0,0,,0,0,0,2,24,206,30,7,3,2024
SKU_0045,2024-07-25,915.27,GROCERY,100.92,0,0,,0,0,1,3,25,207,30,7,3,2024
SKU_0045,2024-07-26,759.72,GROCERY,100.21,0,0,,0,0,1,4,26,208,30,7,3,2024
SKU_0045,2024-07-27,619.56,GROCERY,100.04,0,0,,1,0,1,5,27,209,30,7,3,2024
SKU_0045,2024-07-28,720.32,GROCERY,99.37,0,0,,1,0,1,6,28,210,30,7,3,2024
SKU_0045,2024-07-29,866.75,GROCERY,99.25,0,0,,0,0,1,0,29,211,31,7,3,2024
SKU_0045,2024-07-30,1096.25,GROCERY,99.71,0,0,,0,0,1,1,30,212,31,7,3,2024
SKU_0045,2024-07-31,1683.28,GROCERY,79.83,1,0,,0,0,1,2,31,213,31,7,3,2024
SKU_0045,2024-08-01,1010.24,GROCERY,100.13,0,0,,0,1,0,3,1,214,31,8,3,2024
SKU_0045,2024-08-02,879.33,GROCERY,99.47,0,0,,0,1,0,4,2,215,31,8,3,2024
SKU_0045,2024-08-03,711.91,GROCERY,99.86,0,0,,1,1,0,5,3,216,31,8,3,2024
SKU_0045,2024-08-04,829.75,GROCERY,100.17,0,0,,1,1,0,6,4,217,31,8,3,2024
SKU_0045,2024-08-05,852.74,GROCERY,99.22,0,0,,0,1,0,0,5,218,32,8,3,2024
SKU_0045,2024-08-06,1066.47,GROCERY,100.99,0,0,,0,0,0,1,6,219,32,8,3,2024
SKU_0045,2024-08-07,1099.78,GROCERY,99.98,0,0,,0,0,0,2,7,220,32,8,3,2024
SKU_0045,2024-08-08,1108.25,GROCERY,100.22,0,0,,0,0,0,3,8,221,32,8,3,2024
SKU_0045,2024-08-09,856.21,GROCERY,100.21,0,0,,0,0,0,4,9,222,32,8,3,2024
SKU_0045,2024-08-10,656.52,GROCERY,99.65,0,0,,1,0,0,5,10,223,32,8,3,2024
SKU_0045,2024-08-11,824.32,GROCERY,99.41,0,0,,1,0,0,6,11,224,32,8,3,2024
SKU_0045,2024-08-12,938.35,GROCERY,100.3,0,0,,0,0,0,0,12,225,33,8,3,2024
SKU_0045,2024-08-13,1021.36,GROCERY,100.29,0,0,,0,0,0,1,13,226,33,8,3,2024
SKU_0045,2024-08-14,1078.26,GROCERY,99.84,0,0,,0,0,0,2,14,227,33,8,3,2024
SKU_0045,2024-08-15,905.8,GROCERY,99.36,0,0,,0,0,0,3,15,228,33,8,3,2024
SKU_0045,2024-08-16,771.25,GROCERY,99.85,0,0,,0,0,0,4,16,229,33,8,3,2024
SKU_0045,2024-08-17,595.99,GROCERY,100.6,0,0,,1,0,0,5,17,230,33,8,3,2024
SKU_0045,2024-08-18,551.45,GROCERY,100.88,0,0,,1,0,0,6,18,231,33,8,3,2024
SKU_0045,2024-08-19,778.76,GROCERY,99.3,0,0,,0,0,0,0,19,232,34,8,3,2024
